IDENTIFIER,CONCEPT_CODE,SHORT_URI,DEFINITION,DESCRIPTORS,PARENTS,value,PUBLIC_ID
"getNextPvId()","","UBERON_0034891","","UBERON_0000064","UBERON_0000955","insular cortex","organ_type"
"getNextPvId()","","UBERON_0001870","","UBERON_0000064","UBERON_0000955","frontal cortex","organ_type"
"getNextPvId()","","UBERON_0000451","","UBERON_0000064","UBERON_0000955","prefrontal cortex","organ_type"
"getNextPvId()","","UBERON_0013541","","UBERON_0000064","UBERON_0000955","Brodmann (1909) area 10","organ_type"
"getNextPvId()","","UBERON_0013545","","UBERON_0000064","UBERON_0000955","Brodmann (1909) area 14","organ_type"
"getNextPvId()","","UBERON_0001384","","UBERON_0000064","UBERON_0000955","primary motor cortex","organ_type"
"getNextPvId()","","UBERON_0013535","","UBERON_0000064","UBERON_0000955","Brodmann (1909) area 4","organ_type"
"getNextPvId()","","UBERON_0006482","","UBERON_0000064","UBERON_0000955","Brodmann (1909) area 45","organ_type"
"getNextPvId()","","UBERON_0014639","","UBERON_0000064","UBERON_0000955","frontal sulcus","organ_type"
"getNextPvId()","","UBERON_0015593","","UBERON_0000064","UBERON_0000955","frontal gyrus","organ_type"
"getNextPvId()","","UBERON_0002998","","UBERON_0000064","UBERON_0000955","inferior frontal gyrus","organ_type"
"getNextPvId()","","UBERON_0002624","","UBERON_0000064","UBERON_0000955","orbital part of inferior frontal gyrus","organ_type"
"getNextPvId()","","UBERON_0002629","","UBERON_0000064","UBERON_0000955","triangular part of inferior frontal gyrus","organ_type"
"getNextPvId()","","UBERON_0002980","","UBERON_0000064","UBERON_0000955","opercular part of inferior frontal gyrus","organ_type"
"getNextPvId()","","UBERON_0002661","","UBERON_0000064","UBERON_0000955","superior frontal gyrus","organ_type"
"getNextPvId()","","UBERON_0002702","","UBERON_0000064","UBERON_0000955","middle frontal gyrus","organ_type"
"getNextPvId()","","UBERON_0006445","","UBERON_0000064","UBERON_0000955","caudal middle frontal gyrus","organ_type"
"getNextPvId()","","UBERON_0006446","","UBERON_0000064","UBERON_0000955","rostral middle frontal gyrus","organ_type"
"getNextPvId()","","UBERON_0002703","","UBERON_0000064","UBERON_0000955","precentral gyrus","organ_type"
"getNextPvId()","","UBERON_0016542","","UBERON_0000064","UBERON_0000955","limbic cortex","organ_type"
"getNextPvId()","","UBERON_0003027","","UBERON_0000064","UBERON_0000955","cingulate cortex","organ_type"
"getNextPvId()","","UBERON_0006476","","UBERON_0000064","UBERON_0000955","Brodmann (1909) area 33","organ_type"
"getNextPvId()","","UBERON_0009835","","UBERON_0000064","UBERON_0000955","anterior cingulate cortex","organ_type"
"getNextPvId()","","UBERON_0006101","","UBERON_0000064","UBERON_0000955","Brodmann (1909) area 24","organ_type"
"getNextPvId()","","UBERON_0022438","","UBERON_0000064","UBERON_0000955","rostral anterior cingulate cortex","organ_type"
"getNextPvId()","","UBERON_0022353","","UBERON_0000064","UBERON_0000955","posterior cingulate cortex","organ_type"
"getNextPvId()","","UBERON_0022428","","UBERON_0000064","UBERON_0000955","cingulate cortex cingulum","organ_type"
"getNextPvId()","","UBERON_0016538","","UBERON_0000064","UBERON_0000955","temporal cortex","organ_type"
"getNextPvId()","","UBERON_0013552","","UBERON_0000064","UBERON_0000955","Brodmann (1909) area 21","organ_type"
"getNextPvId()","","UBERON_0016530","","UBERON_0000064","UBERON_0000955","parietal cortex","organ_type"
"getNextPvId()","","UBERON_0016540","","UBERON_0000064","UBERON_0000955","occipital cortex","organ_type"
"getNextPvId()","","UBERON_0002022","","UBERON_0000064","UBERON_0000955","insula","organ_type"
"getNextPvId()","","UBERON_0002724","","UBERON_0000064","UBERON_0000955","limen of insula","organ_type"
"getNextPvId()","","UBERON_0002421","","UBERON_0000064","UBERON_0000955","hippocampal formation","organ_type"
"getNextPvId()","","UBERON_0000052","","UBERON_0000064","UBERON_0000955","fornix of brain","organ_type"
"getNextPvId()","","UBERON_0002940","","UBERON_0000064","UBERON_0000955","anterior column of fornix","organ_type"
"getNextPvId()","","UBERON_0004680","","UBERON_0000064","UBERON_0000955","body of fornix","organ_type"
"getNextPvId()","","UBERON_0006115","","UBERON_0000064","UBERON_0000955","posterior column of fornix","organ_type"
"getNextPvId()","","UBERON_0014539","","UBERON_0000064","UBERON_0000955","precommissural fornix of forebrain","organ_type"
"getNextPvId()","","UBERON_0001885","","UBERON_0000064","UBERON_0000955","dentate gyrus of hippocampal formation","organ_type"
"getNextPvId()","","UBERON_0002136","","UBERON_0000064","UBERON_0000955","hilus of dentate gyrus","organ_type"
"getNextPvId()","","UBERON_0002304","","UBERON_0000064","UBERON_0000955","layer of dentate gyrus","organ_type"
"getNextPvId()","","UBERON_0004679","","UBERON_0000064","UBERON_0000955","dentate gyrus molecular layer","organ_type"
"getNextPvId()","","UBERON_0022346","","UBERON_0000064","UBERON_0000955","dentate gyrus molecular layer middle","organ_type"
"getNextPvId()","","UBERON_0022347","","UBERON_0000064","UBERON_0000955","dentate gyrus molecular layer inner","organ_type"
"getNextPvId()","","UBERON_0005381","","UBERON_0000064","UBERON_0000955","dentate gyrus granule cell layer","organ_type"
"getNextPvId()","","UBERON_0002928","","UBERON_0000064","UBERON_0000955","dentate gyrus polymorphic layer","organ_type"
"getNextPvId()","","UBERON_0002191","","UBERON_0000064","UBERON_0000955","subiculum","organ_type"
"getNextPvId()","","UBERON_0002305","","UBERON_0000064","UBERON_0000955","layer of hippocampus","organ_type"
"getNextPvId()","","UBERON_0035787","","UBERON_0000064","UBERON_0000955","layer of CA2 field","organ_type"
"getNextPvId()","","UBERON_0035802","","UBERON_0000064","UBERON_0000955","alveus of CA2 field","organ_type"
"getNextPvId()","","UBERON_0014549","","UBERON_0000064","UBERON_0000955","pyramidal layer of CA2","organ_type"
"getNextPvId()","","UBERON_0014551","","UBERON_0000064","UBERON_0000955","CA2 stratum oriens","organ_type"
"getNextPvId()","","UBERON_0014555","","UBERON_0000064","UBERON_0000955","CA2 stratum radiatum","organ_type"
"getNextPvId()","","UBERON_0007637","","UBERON_0000064","UBERON_0000955","hippocampus stratum lucidum","organ_type"
"getNextPvId()","","UBERON_0005371","","UBERON_0000064","UBERON_0000955","hippocampus stratum oriens","organ_type"
"getNextPvId()","","UBERON_0014552","","UBERON_0000064","UBERON_0000955","CA1 stratum oriens","organ_type"
"getNextPvId()","","UBERON_0014553","","UBERON_0000064","UBERON_0000955","CA3 stratum oriens","organ_type"
"getNextPvId()","","UBERON_0002313","","UBERON_0000064","UBERON_0000955","hippocampus pyramidal layer","organ_type"
"getNextPvId()","","UBERON_0014548","","UBERON_0000064","UBERON_0000955","pyramidal layer of CA1","organ_type"
"getNextPvId()","","UBERON_0014550","","UBERON_0000064","UBERON_0000955","pyramidal layer of CA3","organ_type"
"getNextPvId()","","UBERON_0005372","","UBERON_0000064","UBERON_0000955","hippocampus stratum radiatum","organ_type"
"getNextPvId()","","UBERON_0014554","","UBERON_0000064","UBERON_0000955","CA1 stratum radiatum","organ_type"
"getNextPvId()","","UBERON_0014556","","UBERON_0000064","UBERON_0000955","CA3 stratum radiatum","organ_type"
"getNextPvId()","","UBERON_0035786","","UBERON_0000064","UBERON_0000955","layer of CA1 field","organ_type"
"getNextPvId()","","UBERON_0014570","","UBERON_0000064","UBERON_0000955","CA1 alveus","organ_type"
"getNextPvId()","","UBERON_0035788","","UBERON_0000064","UBERON_0000955","layer of CA3 field","organ_type"
"getNextPvId()","","UBERON_0014571","","UBERON_0000064","UBERON_0000955","CA3 alveus","organ_type"
"getNextPvId()","","UBERON_0003876","","UBERON_0000064","UBERON_0000955","hippocampal field","organ_type"
"getNextPvId()","","UBERON_0003881","","UBERON_0000064","UBERON_0000955","CA1 field of hippocampus","organ_type"
"getNextPvId()","","UBERON_0003882","","UBERON_0000064","UBERON_0000955","CA2 field of hippocampus","organ_type"
"getNextPvId()","","UBERON_0003883","","UBERON_0000064","UBERON_0000955","CA3 field of hippocampus","organ_type"
"getNextPvId()","","UBERON_0003884","","UBERON_0000064","UBERON_0000955","CA4 field of hippocampus","organ_type"
"getNextPvId()","","UBERON_0004683","","UBERON_0000064","UBERON_0000955","parasubiculum","organ_type"
"getNextPvId()","","UBERON_0007639","","UBERON_0000064","UBERON_0000955","hippocampus alveus","organ_type"
"getNextPvId()","","UBERON_0015793","","UBERON_0000064","UBERON_0000955","induseum griseum","organ_type"
"getNextPvId()","","UBERON_0023787","","UBERON_0000064","UBERON_0000955","subicular complex","organ_type"
"getNextPvId()","","UBERON_0035970","","UBERON_0000064","UBERON_0000955","calcar avis of the lateral ventricle","organ_type"
"getNextPvId()","","UBERON_0002586","","UBERON_0000064","UBERON_0000955","calcarine sulcus","organ_type"
"getNextPvId()","","UBERON_0002590","","UBERON_0000064","UBERON_0000955","prepyriform area","organ_type"
"getNextPvId()","","UBERON_0002683","","UBERON_0000064","UBERON_0000955","rhinal sulcus","organ_type"
"getNextPvId()","","UBERON_0002894","","UBERON_0000064","UBERON_0000955","olfactory cortex","organ_type"
"getNextPvId()","","UBERON_0001883","","UBERON_0000064","UBERON_0000955","olfactory tubercle","organ_type"
"getNextPvId()","","UBERON_0002266","","UBERON_0000064","UBERON_0000955","anterior olfactory nucleus","organ_type"
"getNextPvId()","","UBERON_0002893","","UBERON_0000064","UBERON_0000955","nucleus of lateral olfactory tract","organ_type"
"getNextPvId()","","UBERON_0002895","","UBERON_0000064","UBERON_0000955","secondary olfactory cortex","organ_type"
"getNextPvId()","","UBERON_0013559","","UBERON_0000064","UBERON_0000955","Brodmann (1909) area 28","organ_type"
"getNextPvId()","","UBERON_0004725","","UBERON_0000064","UBERON_0000955","piriform cortex","organ_type"
"getNextPvId()","","UBERON_0014283","","UBERON_0000064","UBERON_0000955","piriform cortex layer 3","organ_type"
"getNextPvId()","","UBERON_0022317","","UBERON_0000064","UBERON_0000955","olfactory cortex layer 1","organ_type"
"getNextPvId()","","UBERON_0022318","","UBERON_0000064","UBERON_0000955","olfactory cortex layer 2","organ_type"
"getNextPvId()","","UBERON_0035044","","UBERON_0000064","UBERON_0000955","olfactory cortex layer 3","organ_type"
"getNextPvId()","","UBERON_0002916","","UBERON_0000064","UBERON_0000955","central sulcus","organ_type"
"getNextPvId()","","UBERON_0006083","","UBERON_0000064","UBERON_0000955","perirhinal cortex","organ_type"
"getNextPvId()","","UBERON_0006102","","UBERON_0000064","UBERON_0000955","Brodmann (1909) area 35","organ_type"
"getNextPvId()","","UBERON_0006104","","UBERON_0000064","UBERON_0000955","Brodmann (1909) area 36","organ_type"
"getNextPvId()","","UBERON_0009834","","UBERON_0000064","UBERON_0000955","dorsolateral prefrontal cortex","organ_type"
"getNextPvId()","","UBERON_0013540","","UBERON_0000064","UBERON_0000955","Brodmann (1909) area 9","organ_type"
"getNextPvId()","","UBERON_0013529","","UBERON_0000064","UBERON_0000955","Brodmann area","organ_type"
"getNextPvId()","","UBERON_0004717","","UBERON_0000064","UBERON_0000955","Brodmann (1909) area 29","organ_type"
"getNextPvId()","","UBERON_0004718","","UBERON_0000064","UBERON_0000955","Brodmann (1909) area 26","organ_type"
"getNextPvId()","","UBERON_0006095","","UBERON_0000064","UBERON_0000955","anterior transverse temporal area 41","organ_type"
"getNextPvId()","","UBERON_0006096","","UBERON_0000064","UBERON_0000955","posterior transverse temporal area 42","organ_type"
"getNextPvId()","","UBERON_0006099","","UBERON_0000064","UBERON_0000955","Brodmann (1909) area 1","organ_type"
"getNextPvId()","","UBERON_0006100","","UBERON_0000064","UBERON_0000955","Brodmann (1909) area 3","organ_type"
"getNextPvId()","","UBERON_0006471","","UBERON_0000064","UBERON_0000955","Brodmann (1909) area 5","organ_type"
"getNextPvId()","","UBERON_0006472","","UBERON_0000064","UBERON_0000955","Brodmann (1909) area 6","organ_type"
"getNextPvId()","","UBERON_0006474","","UBERON_0000064","UBERON_0000955","Brodmann (1909) area 30","organ_type"
"getNextPvId()","","UBERON_0006475","","UBERON_0000064","UBERON_0000955","Brodmann (1909) area 31","organ_type"
"getNextPvId()","","UBERON_0006477","","UBERON_0000064","UBERON_0000955","Brodmann (1909) area 34","organ_type"
"getNextPvId()","","UBERON_0006478","","UBERON_0000064","UBERON_0000955","Brodmann (1909) area 37","organ_type"
"getNextPvId()","","UBERON_0006479","","UBERON_0000064","UBERON_0000955","Brodmann (1909) area 38","organ_type"
"getNextPvId()","","UBERON_0006480","","UBERON_0000064","UBERON_0000955","Brodmann (1909) area 39","organ_type"
"getNextPvId()","","UBERON_0006481","","UBERON_0000064","UBERON_0000955","Brodmann (1909) area 44","organ_type"
"getNextPvId()","","UBERON_0006483","","UBERON_0000064","UBERON_0000955","Brodmann (1909) area 46","organ_type"
"getNextPvId()","","UBERON_0006484","","UBERON_0000064","UBERON_0000955","Brodmann (1909) area 47","organ_type"
"getNextPvId()","","UBERON_0006485","","UBERON_0000064","UBERON_0000955","Brodmann (1909) area 48","organ_type"
"getNextPvId()","","UBERON_0006486","","UBERON_0000064","UBERON_0000955","Brodmann (1909) area 52","organ_type"
"getNextPvId()","","UBERON_0013528","","UBERON_0000064","UBERON_0000955","Brodmann (1909) area 11","organ_type"
"getNextPvId()","","UBERON_0013533","","UBERON_0000064","UBERON_0000955","Brodmann (1909) area 2","organ_type"
"getNextPvId()","","UBERON_0013538","","UBERON_0000064","UBERON_0000955","Brodmann (1909) area 7","organ_type"
"getNextPvId()","","UBERON_0013539","","UBERON_0000064","UBERON_0000955","Brodmann (1909) area 8","organ_type"
"getNextPvId()","","UBERON_0013543","","UBERON_0000064","UBERON_0000955","Brodmann (1909) area 12","organ_type"
"getNextPvId()","","UBERON_0013544","","UBERON_0000064","UBERON_0000955","Brodmann (1909) area 13","organ_type"
"getNextPvId()","","UBERON_0013546","","UBERON_0000064","UBERON_0000955","Brodmann (1909) area 15","organ_type"
"getNextPvId()","","UBERON_0013547","","UBERON_0000064","UBERON_0000955","Brodmann (1909) area 16","organ_type"
"getNextPvId()","","UBERON_0013551","","UBERON_0000064","UBERON_0000955","Brodmann (1909) area 20","organ_type"
"getNextPvId()","","UBERON_0013553","","UBERON_0000064","UBERON_0000955","Brodmann (1909) area 22","organ_type"
"getNextPvId()","","UBERON_0013554","","UBERON_0000064","UBERON_0000955","Brodmann (1909) area 23","organ_type"
"getNextPvId()","","UBERON_0013556","","UBERON_0000064","UBERON_0000955","Brodmann (1909) area 25","organ_type"
"getNextPvId()","","UBERON_0013560","","UBERON_0000064","UBERON_0000955","Brodmann (1909) area 32","organ_type"
"getNextPvId()","","UBERON_0013561","","UBERON_0000064","UBERON_0000955","Brodmann (1909) area 43","organ_type"
"getNextPvId()","","UBERON_0013573","","UBERON_0000064","UBERON_0000955","Brodmann (1909) area 40","organ_type"
"getNextPvId()","","UBERON_0013693","","UBERON_0000064","UBERON_0000955","cerebral cortex neuropil","organ_type"
"getNextPvId()","","UBERON_0014734","","UBERON_0000064","UBERON_0000955","allocortex","organ_type"
"getNextPvId()","","UBERON_0002961","","UBERON_0000064","UBERON_0000955","archicortex","organ_type"
"getNextPvId()","","UBERON_0014735","","UBERON_0000064","UBERON_0000955","paleocortex","organ_type"
"getNextPvId()","","UBERON_0014950","","UBERON_0000064","UBERON_0000955","layer of developing cerebral cortex","organ_type"
"getNextPvId()","","UBERON_0034711","","UBERON_0000064","UBERON_0000955","cortical preplate","organ_type"
"getNextPvId()","","UBERON_0004040","","UBERON_0000064","UBERON_0000955","cortical intermediate zone","organ_type"
"getNextPvId()","","UBERON_0004035","","UBERON_0000064","UBERON_0000955","cortical subplate","organ_type"
"getNextPvId()","","UBERON_0005343","","UBERON_0000064","UBERON_0000955","cortical plate","organ_type"
"getNextPvId()","","UBERON_0014935","","UBERON_0000064","UBERON_0000955","cerebral cortex marginal layer","organ_type"
"getNextPvId()","","UBERON_0016634","","UBERON_0000064","UBERON_0000955","premotor cortex","organ_type"
"getNextPvId()","","UBERON_0016636","","UBERON_0000064","UBERON_0000955","supplemental motor cortex","organ_type"
"getNextPvId()","","UBERON_0022398","","UBERON_0000064","UBERON_0000955","paracingulate gyrus","organ_type"
"getNextPvId()","","UBERON_0035933","","UBERON_0000064","UBERON_0000955","paracentral lobule","organ_type"
"getNextPvId()","","UBERON_0035932","","UBERON_0000064","UBERON_0000955","anterior segment of paracentral lobule","organ_type"
"getNextPvId()","","UBERON_0035934","","UBERON_0000064","UBERON_0000955","posterior segment of paracentral lobule","organ_type"
"getNextPvId()","","UBERON_0000204","","","UBERON_0000955","ventral part of telencephalon","organ_type"
"getNextPvId()","","UBERON_0005341","","","UBERON_0000955","ventral commissure","organ_type"
"getNextPvId()","","UBERON_0000935","","UBERON_0000064","UBERON_0000955","anterior commissure","organ_type"
"getNextPvId()","","UBERON_0003039","","UBERON_0000064","UBERON_0000955","anterior commissure anterior part","organ_type"
"getNextPvId()","","UBERON_0003043","","UBERON_0000064","UBERON_0000955","posterior part of anterior commissure","organ_type"
"getNextPvId()","","UBERON_0001909","","","UBERON_0000955","habenular commissure","organ_type"
"getNextPvId()","","UBERON_0001663","","","UBERON_0000955","cerebral vein","organ_type"
"getNextPvId()","","UBERON_0016559","","","UBERON_0000955","superficial cerebral vein","organ_type"
"getNextPvId()","","UBERON_0035150","","","UBERON_0000955","superior cerebral vein","organ_type"
"getNextPvId()","","UBERON_0035152","","","UBERON_0000955","internal cerebral vein","organ_type"
"getNextPvId()","","UBERON_0035231","","","UBERON_0000955","superficial middle cerebral vein","organ_type"
"getNextPvId()","","UBERON_0016564","","","UBERON_0000955","deep cerebral vein","organ_type"
"getNextPvId()","","UBERON_0035530","","","UBERON_0000955","basal vein","organ_type"
"getNextPvId()","","UBERON_0035532","","","UBERON_0000955","deep middle cerebral vein","organ_type"
"getNextPvId()","","UBERON_0001664","","","UBERON_0000955","inferior cerebral vein","organ_type"
"getNextPvId()","","UBERON_0006666","","","UBERON_0000955","great cerebral vein","organ_type"
"getNextPvId()","","UBERON_0001672","","","UBERON_0000955","anterior cerebral vein","organ_type"
"getNextPvId()","","UBERON_0001869","","UBERON_0000064","UBERON_0000955","cerebral hemisphere","organ_type"
"getNextPvId()","","UBERON_0000200","","UBERON_0000064","UBERON_0000955","gyrus","organ_type"
"getNextPvId()","","UBERON_0002665","","UBERON_0000064","UBERON_0000955","supracallosal gyrus","organ_type"
"getNextPvId()","","UBERON_0002603","","UBERON_0000064","UBERON_0000955","paraterminal gyrus","organ_type"
"getNextPvId()","","UBERON_0019283","","UBERON_0000064","UBERON_0000955","lateral longitudinal stria","organ_type"
"getNextPvId()","","UBERON_0022234","","UBERON_0000064","UBERON_0000955","medial longitudinal stria","organ_type"
"getNextPvId()","","UBERON_0007193","","UBERON_0000064","UBERON_0000955","orbital gyrus","organ_type"
"getNextPvId()","","UBERON_0022244","","UBERON_0000064","UBERON_0000955","anterior orbital gyrus","organ_type"
"getNextPvId()","","UBERON_0002575","","UBERON_0000064","UBERON_0000955","posterior orbital gyrus","organ_type"
"getNextPvId()","","UBERON_0002564","","UBERON_0000064","UBERON_0000955","lateral orbital gyrus","organ_type"
"getNextPvId()","","UBERON_0002570","","UBERON_0000064","UBERON_0000955","medial orbital gyrus","organ_type"
"getNextPvId()","","UBERON_0002644","","UBERON_0000064","UBERON_0000955","intermediate orbital gyrus","organ_type"
"getNextPvId()","","UBERON_0002766","","UBERON_0000064","UBERON_0000955","fusiform gyrus","organ_type"
"getNextPvId()","","UBERON_0022364","","UBERON_0000064","UBERON_0000955","occipital fusiform gyrus","organ_type"
"getNextPvId()","","UBERON_0002581","","UBERON_0000064","UBERON_0000955","postcentral gyrus","organ_type"
"getNextPvId()","","UBERON_0008930","","UBERON_0000064","UBERON_0000955","somatosensory cortex","organ_type"
"getNextPvId()","","UBERON_0002599","","UBERON_0000064","UBERON_0000955","medial olfactory gyrus","organ_type"
"getNextPvId()","","UBERON_0002686","","UBERON_0000064","UBERON_0000955","angular gyrus","organ_type"
"getNextPvId()","","UBERON_0002688","","UBERON_0000064","UBERON_0000955","supramarginal gyrus","organ_type"
"getNextPvId()","","UBERON_0002751","","UBERON_0000064","UBERON_0000955","inferior temporal gyrus","organ_type"
"getNextPvId()","","UBERON_0002769","","UBERON_0000064","UBERON_0000955","superior temporal gyrus","organ_type"
"getNextPvId()","","UBERON_0002771","","UBERON_0000064","UBERON_0000955","middle temporal gyrus","organ_type"
"getNextPvId()","","UBERON_0004671","","UBERON_0000064","UBERON_0000955","gyrus rectus","organ_type"
"getNextPvId()","","UBERON_0006093","","UBERON_0000064","UBERON_0000955","precuneus cortex","organ_type"
"getNextPvId()","","UBERON_0014640","","UBERON_0000064","UBERON_0000955","occipital gyrus","organ_type"
"getNextPvId()","","UBERON_0002943","","UBERON_0000064","UBERON_0000955","lingual gyrus","organ_type"
"getNextPvId()","","UBERON_0002948","","UBERON_0000064","UBERON_0000955","superior occipital gyrus","organ_type"
"getNextPvId()","","UBERON_0006092","","UBERON_0000064","UBERON_0000955","cuneus cortex","organ_type"
"getNextPvId()","","UBERON_0014608","","UBERON_0000064","UBERON_0000955","inferior occipital gyrus","organ_type"
"getNextPvId()","","UBERON_0007190","","UBERON_0000064","UBERON_0000955","paracentral gyrus","organ_type"
"getNextPvId()","","UBERON_0007191","","UBERON_0000064","UBERON_0000955","anterior paracentral gyrus","organ_type"
"getNextPvId()","","UBERON_0007192","","UBERON_0000064","UBERON_0000955","posterior paracentral gyrus","organ_type"
"getNextPvId()","","UBERON_0001881","","UBERON_0000064","UBERON_0000955","island of Calleja","organ_type"
"getNextPvId()","","UBERON_0002437","","UBERON_0000064","UBERON_0000955","cerebral hemisphere white matter","organ_type"
"getNextPvId()","","UBERON_0022260","","UBERON_0000064","UBERON_0000955","radiation of cerebral hemisphere","organ_type"
"getNextPvId()","","UBERON_0022262","","UBERON_0000064","UBERON_0000955","auditory radiation","organ_type"
"getNextPvId()","","UBERON_0022264","","UBERON_0000064","UBERON_0000955","optic radiation","organ_type"
"getNextPvId()","","UBERON_0035935","","UBERON_0000064","UBERON_0000955","Meyer's loop of optic radiation","organ_type"
"getNextPvId()","","UBERON_0034746","","UBERON_0000064","UBERON_0000955","anterior thalamic radiation","organ_type"
"getNextPvId()","","UBERON_0034747","","UBERON_0000064","UBERON_0000955","posterior thalamic radiation","organ_type"
"getNextPvId()","","UBERON_0015708","","UBERON_0000064","UBERON_0000955","splenium of the corpus callosum","organ_type"
"getNextPvId()","","UBERON_0034676","","UBERON_0000064","UBERON_0000955","forceps major of corpus callosum","organ_type"
"getNextPvId()","","UBERON_0034678","","UBERON_0000064","UBERON_0000955","forceps minor of corpus callosum","organ_type"
"getNextPvId()","","UBERON_0008967","","UBERON_0000064","UBERON_0000955","centrum semiovale","organ_type"
"getNextPvId()","","UBERON_0000373","","UBERON_0000064","UBERON_0000955","tapetum of corpus callosum","organ_type"
"getNextPvId()","","UBERON_0003029","","UBERON_0000064","UBERON_0000955","stria terminalis","organ_type"
"getNextPvId()","","UBERON_0001887","","UBERON_0000064","UBERON_0000955","internal capsule of telencephalon","organ_type"
"getNextPvId()","","UBERON_0014525","","UBERON_0000064","UBERON_0000955","limb of internal capsule of telencephalon","organ_type"
"getNextPvId()","","UBERON_0014526","","UBERON_0000064","UBERON_0000955","anterior limb of internal capsule","organ_type"
"getNextPvId()","","UBERON_0014527","","UBERON_0000064","UBERON_0000955","posterior limb of internal capsule","organ_type"
"getNextPvId()","","UBERON_0034749","","UBERON_0000064","UBERON_0000955","retrolenticular part of internal capsule","organ_type"
"getNextPvId()","","UBERON_0004545","","UBERON_0000064","UBERON_0000955","external capsule of telencephalon","organ_type"
"getNextPvId()","","UBERON_0004682","","UBERON_0000064","UBERON_0000955","corona radiata of neuraxis","organ_type"
"getNextPvId()","","UBERON_0014528","","UBERON_0000064","UBERON_0000955","extreme capsule","organ_type"
"getNextPvId()","","UBERON_0015510","","UBERON_0000064","UBERON_0000955","body of corpus callosum","organ_type"
"getNextPvId()","","UBERON_0015703","","UBERON_0000064","UBERON_0000955","rostrum of corpus callosum","organ_type"
"getNextPvId()","","UBERON_0016527","","UBERON_0000064","UBERON_0000955","white matter of cerebral lobe","organ_type"
"getNextPvId()","","UBERON_0016528","","UBERON_0000064","UBERON_0000955","white matter of frontal lobe","organ_type"
"getNextPvId()","","UBERON_0016531","","UBERON_0000064","UBERON_0000955","white matter of parietal lobe","organ_type"
"getNextPvId()","","UBERON_0016534","","UBERON_0000064","UBERON_0000955","white matter of temporal lobe","organ_type"
"getNextPvId()","","UBERON_0016535","","UBERON_0000064","UBERON_0000955","white matter of occipital lobe","organ_type"
"getNextPvId()","","UBERON_0016536","","UBERON_0000064","UBERON_0000955","white matter of limbic lobe","organ_type"
"getNextPvId()","","UBERON_0000908","","UBERON_0000064","UBERON_0000955","hippocampal commissure","organ_type"
"getNextPvId()","","UBERON_0002473","","UBERON_0000064","UBERON_0000955","intercerebral commissure","organ_type"
"getNextPvId()","","UBERON_0002336","","UBERON_0000064","UBERON_0000955","corpus callosum","organ_type"
"getNextPvId()","","UBERON_0015599","","UBERON_0000064","UBERON_0000955","genu of corpus callosum","organ_type"
"getNextPvId()","","UBERON_0035924","","UBERON_0000064","UBERON_0000955","radiation of corpus callosum","organ_type"
"getNextPvId()","","UBERON_0002741","","UBERON_0000064","UBERON_0000955","diagonal band of Broca","organ_type"
"getNextPvId()","","UBERON_0006123","","UBERON_0000064","UBERON_0000955","horizontal limb of the diagonal band","organ_type"
"getNextPvId()","","UBERON_0006124","","UBERON_0000064","UBERON_0000955","vertical limb of the diagonal band","organ_type"
"getNextPvId()","","UBERON_0002745","","UBERON_0000064","UBERON_0000955","ventral amygdalofugal projection","organ_type"
"getNextPvId()","","UBERON_0015117","","UBERON_0000064","UBERON_0000955","lamina terminalis of cerebral hemisphere","organ_type"
"getNextPvId()","","UBERON_0005401","","UBERON_0000064","UBERON_0000955","cerebral hemisphere gray matter","organ_type"
"getNextPvId()","","UBERON_0002663","","UBERON_0000064","UBERON_0000955","septal nuclear complex","organ_type"
"getNextPvId()","","UBERON_0007629","","UBERON_0000064","UBERON_0000955","medial septal complex","organ_type"
"getNextPvId()","","UBERON_0001877","","UBERON_0000064","UBERON_0000955","medial septal nucleus","organ_type"
"getNextPvId()","","UBERON_0001879","","UBERON_0000064","UBERON_0000955","nucleus of diagonal band","organ_type"
"getNextPvId()","","UBERON_0001878","","UBERON_0000064","UBERON_0000955","septofimbrial nucleus","organ_type"
"getNextPvId()","","UBERON_0001880","","UBERON_0000064","UBERON_0000955","bed nucleus of stria terminalis","organ_type"
"getNextPvId()","","UBERON_0002219","","UBERON_0000064","UBERON_0000955","subfornical organ","organ_type"
"getNextPvId()","","UBERON_0002931","","UBERON_0000064","UBERON_0000955","dorsal septal nucleus","organ_type"
"getNextPvId()","","UBERON_0002933","","UBERON_0000064","UBERON_0000955","nucleus of anterior commissure","organ_type"
"getNextPvId()","","UBERON_0002977","","UBERON_0000064","UBERON_0000955","triangular septal nucleus","organ_type"
"getNextPvId()","","UBERON_0000446","","UBERON_0000064","UBERON_0000955","septum of telencephalon","organ_type"
"getNextPvId()","","UBERON_0009899","","UBERON_0000064","UBERON_0000955","pole of cerebral hemisphere","organ_type"
"getNextPvId()","","UBERON_0002576","","UBERON_0000064","UBERON_0000955","temporal pole","organ_type"
"getNextPvId()","","UBERON_0002795","","UBERON_0000064","UBERON_0000955","frontal pole","organ_type"
"getNextPvId()","","UBERON_0002902","","UBERON_0000064","UBERON_0000955","occipital pole","organ_type"
"getNextPvId()","","UBERON_0014532","","UBERON_0000064","UBERON_0000955","white matter lamina of cerebral hemisphere","organ_type"
"getNextPvId()","","UBERON_0016526","","UBERON_0000064","UBERON_0000955","lobe of cerebral hemisphere","organ_type"
